contact_id,session_id,event_type,page_name,application_channel,business_unit,time_on_page_seconds,scroll_depth_pct,is_bounce,event_timestamp
CONT-D9F7D807,SESS-3DB7F344,page_view,/account,Mobile App,Retail,81,35.6,0,2026-03-11T22:30:09
CONT-67F31972,SESS-5A94BA86,button_click,/account,Mobile App,Financial Services,33,48.6,0,2026-04-05T03:06:41
CONT-A266E821,SESS-2BE4BDD4,form_submit,/settings,IVR,Technology,9,30.6,0,2026-03-15T02:06:19
CONT-83369D85,SESS-476EC3E8,search,/home,Web,Travel,33,79.6,0,2026-03-26T07:07:24
CONT-DA589033,SESS-7EBB5333,form_submit,/billing,Mobile App,Healthcare,4,65.8,0,2026-03-16T08:38:02
CONT-D5F7EC48,SESS-92C6017E,chat_close,/products,Kiosk,Technology,156,83.9,0,2026-03-31T18:35:12
CONT-CAF05ED3,SESS-D1FC9FA5,chat_open,/checkout,Partner API,Retail,41,61.7,0,2026-03-10T04:30:05
CONT-BDA56C3F,SESS-902FDB39,form_submit,/faq,Mobile App,Travel,20,28.6,0,2026-03-09T03:00:35
CONT-8A013ED5,SESS-1D4195D6,button_click,/orders,Mobile App,Healthcare,35,99.4,0,2026-03-20T18:12:20
CONT-D47DDA2E,SESS-31DA4CC3,form_submit,/products,Kiosk,Technology,44,1.0,0,2026-03-21T02:07:19
CONT-4B199A56,SESS-C5A83F1A,page_view,/billing,IVR,Healthcare,15,13.6,0,2026-03-23T08:32:55
CONT-BBFC111F,SESS-AA7851F2,form_submit,/home,Web,Retail,31,53.3,0,2026-03-14T09:15:17
CONT-D876734E,SESS-6014434C,button_click,/home,Kiosk,Technology,199,32.3,0,2026-03-22T20:59:30
CONT-DE3E60DB,SESS-1EE85B9C,chat_open,/settings,Mobile App,Retail,66,36.8,0,2026-03-14T07:24:08
CONT-093F336F,SESS-7C18A1EA,search,/billing,Kiosk,Travel,42,51.7,0,2026-03-27T17:10:43
CONT-712B26E7,SESS-D54DBBD0,form_submit,/settings,Partner API,Travel,10,8.2,0,2026-03-09T04:23:19
CONT-B8CA1315,SESS-798A23ED,page_view,/account,Web,Retail,243,69.5,0,2026-03-15T11:58:57
CONT-9C40CA66,SESS-DDAE5D17,form_submit,/home,Mobile App,Healthcare,47,34.2,0,2026-04-04T17:40:51
CONT-5B721347,SESS-07D6042A,chat_open,/faq,Web,Travel,32,84.8,0,2026-03-27T23:37:55
CONT-C98C4976,SESS-D7BC6B82,page_view,/billing,IVR,Healthcare,8,43.2,0,2026-03-19T07:09:30
CONT-26A2DCDD,SESS-E4CF746E,chat_open,/home,Kiosk,Retail,71,79.9,0,2026-03-28T19:18:39
CONT-A0BA33CE,SESS-DC0B8627,search,/orders,Web,Retail,118,76.8,0,2026-03-09T22:38:12
CONT-488DE685,SESS-7C936AAD,chat_close,/home,Partner API,Retail,26,77.3,0,2026-04-03T09:43:38
CONT-CE47B140,SESS-6FC078D2,page_view,/home,Mobile App,Technology,23,61.4,0,2026-03-28T02:12:33
CONT-E4326BE5,SESS-72DBB5E3,button_click,/support,Partner API,Financial Services,11,52.4,0,2026-03-09T21:07:12
CONT-A389601C,SESS-2A7A925E,chat_close,/products,Kiosk,Financial Services,18,64.9,0,2026-03-10T14:13:34
CONT-9A746656,SESS-57151017,form_submit,/contact,Partner API,Retail,22,21.3,0,2026-03-22T19:32:58
CONT-C5412FE7,SESS-2CE85EB8,button_click,/checkout,Kiosk,Technology,12,34.4,0,2026-03-20T13:03:57
CONT-BBFC111F,SESS-C4B80A07,chat_open,/settings,Mobile App,Healthcare,94,57.0,0,2026-03-07T20:36:37
CONT-969D1A37,SESS-D664F56E,page_view,/faq,Kiosk,Financial Services,86,16.9,0,2026-03-18T20:02:14
CONT-45B7E024,SESS-BFF38B59,search,/account,IVR,Financial Services,11,68.6,0,2026-03-12T16:04:52
CONT-D68F56EB,SESS-3D9DD8F1,button_click,/orders,Partner API,Financial Services,16,93.5,0,2026-03-24T08:22:45
CONT-2507CCCA,SESS-40DAE813,page_view,/contact,Web,Financial Services,8,29.7,0,2026-03-30T01:08:15
CONT-647677DC,SESS-305F5B4F,button_click,/support,Partner API,Technology,11,32.4,0,2026-03-29T20:46:34
CONT-E056A6FF,SESS-B3164832,chat_open,/products,Web,Healthcare,30,26.9,0,2026-03-08T22:59:51
CONT-7F214416,SESS-C56522B2,form_submit,/settings,Web,Healthcare,122,92.6,0,2026-03-31T04:09:44
CONT-ADAABE9D,SESS-758BD761,chat_close,/faq,Partner API,Financial Services,100,13.4,0,2026-03-07T07:25:11
CONT-5F7B20CC,SESS-0D0809B7,page_view,/account,Mobile App,Travel,289,75.1,0,2026-03-24T19:52:40
CONT-A11B4BA3,SESS-F2F17612,chat_open,/orders,Partner API,Financial Services,60,29.1,0,2026-03-21T14:22:37
CONT-86743A6D,SESS-43415684,chat_open,/faq,Mobile App,Retail,7,3.7,0,2026-03-09T20:24:45
CONT-A940DE96,SESS-D05DD074,chat_close,/checkout,Web,Healthcare,42,9.5,0,2026-03-20T19:32:01
CONT-5CC9DA59,SESS-E7400F35,search,/orders,Kiosk,Technology,70,17.6,0,2026-03-20T07:41:15
CONT-AEAFF340,SESS-E76F7C7D,chat_close,/home,Web,Financial Services,24,64.4,0,2026-04-02T00:20:43
CONT-3E2DA36A,SESS-AAF48AE4,button_click,/home,Partner API,Retail,4,57.5,0,2026-03-13T08:24:15
CONT-60715B6D,SESS-6E71B22C,button_click,/checkout,Mobile App,Healthcare,154,51.4,0,2026-03-12T17:43:42
CONT-9962F270,SESS-D459AC46,chat_open,/settings,Partner API,Healthcare,53,7.4,0,2026-03-13T10:14:42
CONT-65EBF4B7,SESS-3831AEA8,button_click,/faq,Partner API,Healthcare,199,39.1,0,2026-03-29T10:20:15
CONT-4AB7F20F,SESS-57754DCD,chat_open,/orders,IVR,Travel,33,8.5,0,2026-03-20T22:56:08
CONT-C8C14354,SESS-94916D32,page_view,/orders,Web,Financial Services,27,17.7,0,2026-03-23T02:01:02
CONT-15657895,SESS-664A073E,chat_close,/home,Partner API,Healthcare,51,30.8,0,2026-03-29T07:43:46
CONT-70173096,SESS-94BB9C1C,button_click,/billing,Partner API,Healthcare,32,16.9,0,2026-03-20T06:01:28
CONT-530AED74,SESS-C327B1D6,form_submit,/contact,Kiosk,Healthcare,177,87.5,0,2026-03-29T12:10:34
CONT-7190FA7D,SESS-A59DA8BE,page_view,/products,Web,Retail,100,5.1,0,2026-03-25T04:03:39
CONT-C1485A1C,SESS-7FDD1355,button_click,/home,Mobile App,Healthcare,4,62.5,0,2026-03-21T23:38:08
CONT-5D9C7E40,SESS-0A5F3DB5,button_click,/home,IVR,Retail,84,63.9,0,2026-03-26T09:08:51
CONT-D3F0C5F5,SESS-CCE721EC,button_click,/support,Partner API,Retail,64,43.2,0,2026-03-16T01:52:12
CONT-A24E6C14,SESS-D1F7B516,page_view,/billing,Web,Retail,34,47.7,0,2026-03-30T20:16:04
CONT-5A09B2AA,SESS-6D621FCC,search,/contact,Web,Retail,47,85.0,0,2026-03-23T09:51:20
CONT-9B83DB99,SESS-4E09CF52,page_view,/settings,Mobile App,Technology,65,98.6,0,2026-03-24T16:51:26
CONT-5F7B20CC,SESS-92723883,button_click,/billing,Mobile App,Retail,12,30.8,0,2026-03-11T17:58:41
CONT-9488DCDD,SESS-58EA434B,chat_open,/account,Mobile App,Healthcare,20,73.4,0,2026-04-04T22:06:35
CONT-C913ED16,SESS-E674425C,form_submit,/account,Partner API,Healthcare,18,37.7,0,2026-04-02T06:21:24
CONT-250CB731,SESS-FAF0CB74,search,/billing,IVR,Technology,116,3.1,0,2026-04-01T16:54:21
CONT-3D5EC196,SESS-765F77A5,chat_close,/products,Partner API,Healthcare,87,83.8,0,2026-03-27T14:06:39
CONT-ED3207EF,SESS-758783FC,chat_close,/faq,IVR,Technology,446,91.7,0,2026-03-23T05:41:24
CONT-B9F30FD2,SESS-C2196047,button_click,/account,IVR,Financial Services,173,79.6,0,2026-03-12T09:27:09
CONT-1FE5EEE4,SESS-4E2DA86F,search,/billing,Web,Financial Services,7,0.1,0,2026-03-12T15:47:50
CONT-5688C673,SESS-1B96DBA2,search,/billing,Partner API,Financial Services,112,17.9,0,2026-03-21T03:56:41
CONT-BF2594C9,SESS-208021B0,form_submit,/contact,Kiosk,Travel,45,11.5,0,2026-03-29T22:10:24
CONT-120B3B42,SESS-D8CF54E4,button_click,/account,Mobile App,Travel,32,62.3,0,2026-03-13T12:42:11
CONT-AA0EFEA4,SESS-A3DE3A92,chat_close,/checkout,Partner API,Financial Services,39,47.9,0,2026-03-20T15:17:36
CONT-EF4F7C26,SESS-A55F9DDE,page_view,/products,IVR,Healthcare,62,54.0,0,2026-03-07T20:35:48
CONT-CDD4A658,SESS-4E82F2A7,button_click,/products,Web,Travel,11,36.1,0,2026-03-17T10:36:26
CONT-01C9937B,SESS-F0EC2380,page_view,/home,IVR,Travel,12,29.7,0,2026-04-01T08:17:49
CONT-88880D61,SESS-7D882221,form_submit,/account,IVR,Financial Services,98,94.5,0,2026-03-12T16:02:52
CONT-6666074B,SESS-C6C47648,button_click,/products,Mobile App,Travel,81,73.9,0,2026-03-21T11:07:11
CONT-6DC6A2B5,SESS-81AB9256,search,/products,Partner API,Travel,114,5.4,0,2026-03-23T18:46:08
CONT-9C148817,SESS-4C1D381F,chat_open,/support,Kiosk,Retail,79,97.7,0,2026-03-16T09:48:54
CONT-1D6C5393,SESS-43516220,search,/support,Mobile App,Retail,145,0.5,0,2026-03-21T03:45:00
CONT-BFB33F98,SESS-48489A1E,search,/account,Mobile App,Technology,13,77.1,0,2026-04-01T06:19:31
CONT-AD364558,SESS-1A5362C9,search,/faq,Mobile App,Retail,72,18.7,0,2026-03-29T04:26:54
CONT-A3EA9C1E,SESS-816B4DA4,page_view,/account,Web,Healthcare,66,38.9,0,2026-03-19T21:36:37
CONT-C36A3F8E,SESS-C51DDEA7,chat_open,/account,Partner API,Financial Services,11,73.7,0,2026-03-14T09:45:45
CONT-9016C650,SESS-D1070EC4,form_submit,/faq,Mobile App,Retail,37,5.3,0,2026-03-09T22:18:42
CONT-F388E845,SESS-0EC1383B,chat_open,/checkout,IVR,Financial Services,70,63.2,0,2026-03-07T18:51:22
CONT-9FEF5577,SESS-C470B5C3,page_view,/account,Partner API,Financial Services,30,41.1,0,2026-03-18T17:14:12
CONT-6666074B,SESS-D53138CC,form_submit,/billing,Mobile App,Technology,24,68.3,0,2026-03-31T00:08:49
CONT-ABBF8FE9,SESS-A50940E8,chat_open,/contact,Kiosk,Travel,18,21.1,0,2026-03-28T15:52:02
CONT-69265635,SESS-14811A12,chat_open,/products,Kiosk,Retail,44,40.6,0,2026-03-27T20:00:43
CONT-03FDCFCB,SESS-4AF217BC,chat_close,/faq,Mobile App,Healthcare,48,74.4,0,2026-03-22T22:50:17
CONT-D410B9AB,SESS-61AE5AFF,chat_close,/support,Mobile App,Healthcare,48,63.0,0,2026-03-12T09:30:32
CONT-2327D992,SESS-0028E5F6,chat_close,/settings,Kiosk,Financial Services,10,43.7,0,2026-03-07T17:51:04
CONT-162B020D,SESS-3BD0D10E,chat_close,/settings,IVR,Financial Services,22,26.3,0,2026-03-19T08:12:14
CONT-2709AEBF,SESS-1495EA5D,search,/checkout,Partner API,Financial Services,118,78.7,0,2026-03-19T05:37:44
CONT-AD3B8175,SESS-02D84539,form_submit,/orders,Kiosk,Travel,24,65.3,0,2026-03-30T23:00:09
CONT-C8668CA7,SESS-8C99701F,chat_close,/billing,IVR,Retail,41,50.6,0,2026-03-22T21:39:41
CONT-AC619112,SESS-8DBBF347,chat_close,/account,Kiosk,Technology,195,95.1,0,2026-03-21T10:13:56
CONT-DE864653,SESS-B4AC5667,form_submit,/account,Partner API,Technology,40,29.3,0,2026-03-08T11:57:05
CONT-C8001D64,SESS-18233147,button_click,/products,IVR,Technology,176,59.1,0,2026-03-09T16:05:36
CONT-2EDC12D5,SESS-476CB24E,form_submit,/contact,IVR,Retail,27,97.7,0,2026-03-12T09:42:15
CONT-F8EF4966,SESS-A9A42C51,page_view,/orders,Mobile App,Travel,53,72.3,0,2026-03-24T12:29:56
CONT-23E7A094,SESS-16A05DD5,form_submit,/contact,Kiosk,Financial Services,7,49.2,0,2026-04-01T20:08:39
CONT-5A649855,SESS-6153D1DB,chat_close,/settings,Kiosk,Travel,56,91.6,0,2026-03-25T06:54:32
CONT-99E6E5DC,SESS-9EBB6AF2,button_click,/home,Kiosk,Technology,15,18.5,0,2026-03-18T16:35:45
CONT-74131F07,SESS-AC79D26F,button_click,/settings,Partner API,Travel,8,92.2,0,2026-03-09T22:18:09
CONT-F13F42AE,SESS-957D4FE1,chat_close,/settings,IVR,Retail,14,39.5,0,2026-03-29T10:07:18
CONT-BDA56C3F,SESS-D9CD4C11,form_submit,/checkout,Web,Retail,6,75.9,0,2026-03-21T10:38:14
CONT-1481E547,SESS-4BB3348D,form_submit,/checkout,IVR,Financial Services,170,79.6,0,2026-03-22T11:55:28
CONT-ADA769A0,SESS-E5A6923E,chat_open,/account,Kiosk,Healthcare,75,50.7,0,2026-03-23T18:41:25
CONT-480A2359,SESS-C79BF306,button_click,/support,Web,Retail,30,73.7,0,2026-03-27T18:04:36
CONT-A03C58BE,SESS-0EFC44B0,chat_open,/contact,Mobile App,Retail,21,14.3,0,2026-04-05T13:14:31
CONT-9488DCDD,SESS-7BB3F51B,chat_close,/support,IVR,Technology,82,9.4,0,2026-04-05T13:37:17
CONT-B1021402,SESS-B7E0ABFB,page_view,/support,Kiosk,Travel,97,21.6,0,2026-03-12T16:13:22
CONT-3E7BDB26,SESS-18D6B635,page_view,/faq,Partner API,Retail,19,56.9,0,2026-03-27T05:50:48
CONT-706A4685,SESS-B39CA815,chat_close,/support,Mobile App,Technology,93,83.2,0,2026-03-21T18:37:46
CONT-46522EB6,SESS-FAF0E41B,chat_close,/support,Kiosk,Healthcare,46,95.5,0,2026-04-05T20:39:06
CONT-8AE358AA,SESS-309D4C63,page_view,/products,Web,Travel,18,24.7,0,2026-03-19T08:24:25
CONT-1FB41FC3,SESS-F72D6298,page_view,/home,IVR,Technology,11,51.3,0,2026-03-16T16:29:04
CONT-EEB1E699,SESS-C48B925C,chat_close,/contact,IVR,Healthcare,39,69.2,0,2026-03-10T14:53:09
CONT-CBED3E2D,SESS-02502296,search,/checkout,Kiosk,Travel,22,46.5,0,2026-03-12T09:57:30
CONT-DC19B87F,SESS-5B31BD7E,chat_close,/products,Kiosk,Travel,55,40.7,0,2026-03-20T13:05:39
CONT-029B9905,SESS-E64A505F,search,/billing,Mobile App,Healthcare,36,75.7,0,2026-03-22T04:22:54
CONT-55651E82,SESS-D41256B8,search,/orders,Web,Travel,16,38.0,0,2026-03-18T12:58:43
CONT-4C75C281,SESS-0AAC3CAC,search,/home,Mobile App,Technology,6,78.7,0,2026-03-14T14:23:23
CONT-3CDB115A,SESS-9579990F,search,/products,Kiosk,Retail,158,55.0,0,2026-03-29T23:56:40
CONT-DAD79A99,SESS-3000CE53,chat_open,/account,Web,Travel,22,84.4,0,2026-03-10T06:49:36
CONT-ADAE8224,SESS-AD16CA4B,chat_open,/settings,Mobile App,Technology,35,44.7,0,2026-03-29T00:54:34
CONT-6B8F19BB,SESS-E658C4DB,search,/billing,Kiosk,Retail,6,82.0,0,2026-03-12T09:19:55
CONT-BA69E9D7,SESS-6536DE54,search,/orders,IVR,Retail,15,3.0,0,2026-03-18T19:56:11
CONT-F621F26A,SESS-F82DB714,button_click,/products,Mobile App,Retail,109,10.0,0,2026-04-04T20:40:03
CONT-66FB8E5C,SESS-18DB2C58,search,/orders,Kiosk,Travel,24,48.0,0,2026-03-29T07:00:25
CONT-9DDB27E6,SESS-3A3CFADF,chat_close,/checkout,Partner API,Healthcare,589,49.1,0,2026-03-16T13:59:15
CONT-BB6CB65C,SESS-318E9A21,chat_open,/faq,Mobile App,Healthcare,31,44.1,0,2026-04-04T18:06:36
CONT-D3F0C5F5,SESS-D3B866EF,page_view,/orders,Mobile App,Financial Services,123,3.3,0,2026-03-31T03:31:14
CONT-8A1A36F0,SESS-3C110E4E,chat_open,/contact,Kiosk,Retail,4,82.9,0,2026-03-26T11:59:43
CONT-7925BC14,SESS-58C62272,chat_open,/checkout,Mobile App,Healthcare,53,40.8,0,2026-04-05T13:43:38
CONT-37CB13EC,SESS-E689B9D7,chat_open,/contact,Partner API,Financial Services,14,4.6,0,2026-03-19T22:18:11
CONT-FFBEDFA1,SESS-EA4110E6,chat_open,/home,Partner API,Financial Services,34,76.8,0,2026-03-17T11:23:37
CONT-E2FF865F,SESS-67CC5F12,page_view,/contact,Kiosk,Technology,147,34.3,0,2026-03-29T08:28:07
CONT-B6C8ED99,SESS-2ABF7871,chat_close,/account,Web,Travel,94,53.9,0,2026-03-07T16:45:46
CONT-9C0F459F,SESS-91586DFA,page_view,/settings,Web,Travel,5,70.7,0,2026-03-20T23:04:28
CONT-8AB9184B,SESS-69CF617D,chat_close,/faq,Mobile App,Retail,19,88.8,0,2026-04-03T07:57:10
CONT-6DE7C74A,SESS-C74C897E,chat_close,/support,Mobile App,Healthcare,11,39.8,0,2026-03-09T13:14:19
CONT-BFB33F98,SESS-8D503ED1,form_submit,/products,Web,Retail,61,73.8,0,2026-03-18T09:25:05
CONT-781C545A,SESS-B3F948E0,button_click,/home,Mobile App,Technology,70,96.8,0,2026-03-25T23:44:13
CONT-D1CAE35B,SESS-F40D18F7,chat_close,/account,IVR,Travel,60,46.5,0,2026-03-22T23:34:17
CONT-BA2FEA46,SESS-84228D96,chat_open,/faq,Kiosk,Technology,44,24.5,0,2026-03-20T06:08:35
CONT-7CB632FC,SESS-F30B61AE,chat_close,/settings,Partner API,Healthcare,46,54.7,0,2026-03-09T14:48:36
CONT-7977D5B1,SESS-3556BD99,button_click,/home,IVR,Healthcare,104,76.3,0,2026-03-14T02:37:09
CONT-5D9C7E40,SESS-2F141901,chat_open,/orders,Partner API,Technology,96,66.5,0,2026-03-09T11:35:50
CONT-7CB6E3BE,SESS-58338B1E,chat_open,/products,IVR,Retail,8,60.1,0,2026-03-16T09:50:28
CONT-F5441525,SESS-D0E271AC,button_click,/support,Mobile App,Financial Services,35,64.0,0,2026-04-04T02:00:40
CONT-D9A6FD8B,SESS-1F2FF6CF,chat_close,/contact,Partner API,Healthcare,70,42.0,0,2026-03-21T07:19:05
CONT-DEA94B15,SESS-41728F89,button_click,/billing,Web,Healthcare,10,38.2,0,2026-03-10T05:01:21
CONT-D0EA01A9,SESS-1CACE2D5,search,/products,Mobile App,Healthcare,12,15.4,0,2026-03-31T21:18:14
CONT-10596E5B,SESS-C8FA3C59,search,/checkout,Web,Healthcare,22,49.5,0,2026-04-02T22:22:45
CONT-A11FB10C,SESS-D7CC7D52,form_submit,/account,IVR,Financial Services,102,67.5,0,2026-03-09T00:56:41
CONT-E93E8CD2,SESS-7445BE3C,page_view,/contact,IVR,Technology,62,91.7,0,2026-03-19T21:20:43
CONT-819531EB,SESS-5928B181,search,/home,Web,Travel,25,92.2,0,2026-03-25T01:22:46
CONT-8FE905CC,SESS-195A0B27,button_click,/billing,IVR,Financial Services,84,80.9,0,2026-04-05T11:32:40
CONT-2651F37D,SESS-2365AC40,form_submit,/support,Web,Financial Services,26,13.8,0,2026-03-08T14:29:19
CONT-4D2C23EB,SESS-680A99F6,form_submit,/account,Partner API,Healthcare,31,21.8,0,2026-03-23T19:45:04
CONT-A296382C,SESS-7F2E18B6,page_view,/contact,Web,Retail,1,82.1,1,2026-03-28T08:33:07
CONT-580E67DA,SESS-F88B7540,chat_close,/checkout,Web,Travel,15,63.2,0,2026-03-25T21:23:50
CONT-16965E12,SESS-B8064DB0,chat_open,/contact,Kiosk,Technology,16,25.4,0,2026-03-07T12:43:17
CONT-AD7E2E92,SESS-4CD5C0D3,search,/support,Kiosk,Financial Services,94,93.8,0,2026-03-09T05:33:51
CONT-B621F2EE,SESS-AF50C4AC,chat_close,/products,Mobile App,Healthcare,18,14.0,0,2026-03-22T06:22:55
CONT-8AE358AA,SESS-24AE1041,chat_open,/orders,Web,Retail,8,37.4,0,2026-03-17T11:46:17
CONT-50B043BC,SESS-C175F6A0,search,/contact,Mobile App,Retail,42,56.3,0,2026-03-29T22:40:18
CONT-D615EB4B,SESS-483EE286,chat_open,/home,Web,Travel,97,59.1,0,2026-04-04T12:34:47
CONT-CCD72554,SESS-83B6BF1F,search,/faq,IVR,Financial Services,34,16.9,0,2026-03-23T01:39:07
CONT-6E77E927,SESS-9BBE186A,page_view,/orders,Web,Travel,64,53.0,0,2026-03-27T15:26:44
CONT-028535F7,SESS-4E698EE7,button_click,/billing,Kiosk,Financial Services,24,52.9,0,2026-04-03T03:12:59
CONT-3231A688,SESS-640827D6,chat_open,/faq,Web,Healthcare,57,16.3,0,2026-03-20T15:32:03
CONT-37CF04D0,SESS-3E273BAB,search,/checkout,Partner API,Technology,12,79.3,0,2026-03-31T14:08:57
CONT-C8F231CA,SESS-39EC131D,chat_open,/products,Web,Financial Services,7,56.1,0,2026-03-16T23:13:08
CONT-1ADFD135,SESS-46A7C24F,chat_open,/home,IVR,Healthcare,40,51.4,0,2026-03-17T14:09:00
CONT-003E995F,SESS-0DF3B816,page_view,/products,Partner API,Retail,179,86.2,0,2026-03-11T14:58:56
CONT-7B2B2462,SESS-C1E68768,chat_close,/billing,Mobile App,Financial Services,15,10.6,0,2026-03-11T12:54:21
CONT-5A09B2AA,SESS-57240B89,button_click,/checkout,Web,Financial Services,20,55.5,0,2026-03-30T23:20:41
CONT-7BA2B34D,SESS-D3820636,page_view,/billing,Mobile App,Retail,36,3.5,0,2026-03-19T03:02:58
CONT-B44DD6BE,SESS-89447EBF,chat_close,/orders,Kiosk,Healthcare,31,3.6,0,2026-03-30T13:51:30
CONT-712B26E7,SESS-529C84D3,page_view,/support,Kiosk,Financial Services,3,69.7,1,2026-03-28T01:49:32
CONT-6E77E927,SESS-47C4D5B7,search,/billing,IVR,Retail,57,11.3,0,2026-03-08T04:42:28
CONT-44EE484F,SESS-8878A083,page_view,/faq,IVR,Financial Services,18,5.6,0,2026-03-23T07:17:01
CONT-901B4BA8,SESS-C2610694,chat_open,/billing,Kiosk,Retail,76,47.1,0,2026-03-20T19:26:30
CONT-B6EF8E17,SESS-7E3AF900,form_submit,/billing,IVR,Healthcare,2,17.8,0,2026-03-16T23:31:29
CONT-D103997F,SESS-4AB87A9A,form_submit,/settings,IVR,Financial Services,97,41.4,0,2026-03-21T01:31:24
CONT-A8E5EF1C,SESS-16441CB1,chat_open,/account,Web,Retail,25,92.6,0,2026-04-05T05:23:36
CONT-FAC0F3EA,SESS-27FCD8C5,chat_close,/billing,Web,Travel,13,73.7,0,2026-04-01T21:02:04
CONT-CFDAA69E,SESS-F89B3F91,chat_open,/settings,Mobile App,Retail,14,73.9,0,2026-04-02T12:16:03
CONT-C2EEE971,SESS-574A4E9C,button_click,/checkout,Web,Travel,4,43.2,0,2026-03-31T15:09:36
CONT-51090E7F,SESS-15D8673D,button_click,/account,Mobile App,Technology,67,62.0,0,2026-04-03T09:37:12
CONT-6378C2A2,SESS-7477EA57,button_click,/support,Kiosk,Travel,93,78.0,0,2026-03-31T06:57:05
CONT-C0DE039D,SESS-9CE8DF4C,button_click,/home,Kiosk,Retail,10,44.0,0,2026-03-17T23:04:30
CONT-AA036FEF,SESS-61EF37B1,chat_close,/orders,Kiosk,Technology,4,21.2,0,2026-03-07T17:12:35
CONT-5A7E0D71,SESS-DFB9199C,chat_open,/checkout,Partner API,Retail,32,24.6,0,2026-03-10T10:44:32
CONT-54BA6C5D,SESS-119984CB,search,/billing,Kiosk,Retail,107,82.7,0,2026-04-04T12:24:53
CONT-62012623,SESS-4588E5CE,form_submit,/contact,Web,Travel,10,10.8,0,2026-04-01T13:18:59
CONT-E01908A5,SESS-6644F8F2,form_submit,/support,Partner API,Retail,56,35.0,0,2026-03-12T00:21:32
CONT-EE221EA8,SESS-FEF770B8,button_click,/orders,Partner API,Technology,44,20.6,0,2026-03-12T23:48:05
CONT-DEA94B15,SESS-7C1A7333,button_click,/faq,Web,Financial Services,15,80.6,0,2026-03-30T04:20:07
CONT-1B517847,SESS-A14DD4A9,chat_open,/account,Kiosk,Retail,43,34.6,0,2026-04-03T14:48:34
CONT-BB74186E,SESS-A2EB7E5F,search,/account,Partner API,Financial Services,69,78.0,0,2026-03-20T22:41:16
CONT-CB96B03C,SESS-BB333FA2,page_view,/faq,Mobile App,Financial Services,33,32.9,0,2026-04-03T03:04:07
CONT-7801A083,SESS-C876487B,search,/home,IVR,Financial Services,11,42.6,0,2026-03-26T18:22:00
CONT-26A2DCDD,SESS-079C1D18,chat_close,/settings,Mobile App,Travel,91,43.8,0,2026-03-14T06:18:17
CONT-5B721347,SESS-32BE0B9E,page_view,/account,IVR,Healthcare,19,25.4,0,2026-03-21T14:18:38
CONT-638C297C,SESS-FA41FA49,search,/home,Kiosk,Healthcare,121,53.7,0,2026-03-23T16:28:00
CONT-F965BA7B,SESS-CD83927B,search,/billing,IVR,Travel,6,29.9,0,2026-03-07T16:28:06
CONT-FE0E0036,SESS-D58CB828,chat_open,/support,Partner API,Healthcare,14,10.2,0,2026-03-13T10:37:08
CONT-0B606515,SESS-405385B2,search,/support,IVR,Technology,15,75.8,0,2026-04-02T14:15:48
CONT-61D15B27,SESS-9A8C3D49,chat_open,/home,Mobile App,Travel,23,96.4,0,2026-03-20T18:02:24
CONT-4A2FA379,SESS-0720BD91,button_click,/orders,IVR,Healthcare,254,22.8,0,2026-03-22T02:52:57
CONT-24E2A71A,SESS-9ACE0898,chat_open,/settings,Kiosk,Technology,10,86.5,0,2026-03-08T15:20:03
CONT-80AD1F63,SESS-674147CB,page_view,/billing,Kiosk,Financial Services,63,67.9,0,2026-03-09T18:20:42
CONT-BFB33F98,SESS-4EBFE707,chat_close,/faq,Kiosk,Technology,159,29.0,0,2026-03-16T16:18:05
CONT-E21AF06A,SESS-B64CB11A,page_view,/account,Web,Financial Services,14,63.7,0,2026-03-27T19:59:47
CONT-AED0D896,SESS-0EEDF243,form_submit,/checkout,Kiosk,Financial Services,37,54.4,0,2026-03-13T17:52:01
CONT-B6C8ED99,SESS-A4067D5B,form_submit,/products,Web,Travel,8,26.5,0,2026-03-17T03:02:50
CONT-530377BC,SESS-D572ED15,page_view,/products,IVR,Retail,13,35.0,0,2026-03-31T00:49:34
CONT-BCDCA20D,SESS-D3A7F683,search,/billing,Kiosk,Financial Services,90,29.1,0,2026-03-19T19:34:51
CONT-09F996D4,SESS-17702E2B,page_view,/account,Kiosk,Healthcare,35,12.0,0,2026-03-29T07:20:39
CONT-2709AEBF,SESS-55C4F6CD,chat_close,/checkout,Kiosk,Technology,46,83.9,0,2026-03-23T16:21:01
CONT-C98C4976,SESS-91C4C65B,chat_close,/checkout,Mobile App,Travel,64,48.4,0,2026-03-13T19:36:58
CONT-162B020D,SESS-FE56AD28,chat_close,/orders,IVR,Financial Services,18,7.2,0,2026-03-17T12:15:58
CONT-29FCBE80,SESS-1CF737A8,button_click,/account,IVR,Healthcare,14,73.1,0,2026-03-31T03:56:20
CONT-BB2E59F1,SESS-4B2E82AD,search,/support,Web,Technology,40,50.4,0,2026-03-07T10:20:22
CONT-3CDB115A,SESS-4B6EBE89,button_click,/account,Web,Travel,43,1.8,0,2026-03-26T20:55:33
CONT-BF032375,SESS-CA887BBD,button_click,/products,Web,Retail,83,72.4,0,2026-03-30T01:33:33
CONT-15D360A0,SESS-F1157E57,chat_close,/settings,Kiosk,Healthcare,93,9.3,0,2026-03-29T12:05:46
CONT-6C95A5A9,SESS-3FED655D,search,/faq,Kiosk,Financial Services,182,26.5,0,2026-03-12T14:42:05
